Name, MaxHeap Breadth, MinHeap Breadth, MaxHeap Depth, MinHeap Depth, BST
Rose Meyers,31130,13176,60173,13193,556
Amira Wilkinson,31934,42265,2197,40865,826
Heath Snow,29387,7411,15063,7623,780
Tyler Pitts,31985,30947,31497,31498,785
Claudia Patel,32347,20151,32570,19566,803
Lia Hancock,30499,49796,59330,46033,848
Brody Richardson,30173,5219,15029,4858,762
Ivy Pineda,30018,27608,30522,29151,791
Genevieve Wheeler,29966,15304,3814,15694,596
Peyton Farley,30322,45724,57747,41570,820
Alexandria Chaney,31435,10124,59158,9883,894
April Gould,31951,37016,31721,37463,797
Josue Henderson,30752,21912,59720,21786,762
Marilyn Huerta,31463,51999,31601,52997,900
Kaliyah Armstrong,33385,275,60173,269,912
Tia Hamilton,30316,21344,30121,22623,1061
Mathias Chavez,31440,11059,59370,11071,969
Salma Holt,30402,34664,15011,35324,837
Jamya Doyle,31698,5363,60718,5288,550
Nico Young,30224,29559,338,27442,699
Jaslene Frank,34119,16354,61917,16824,923
Pierce Mercer,30127,41507,15126,41571,906
Kellen Knox,31475,2764,59330,2724,814
Justin Maddox,32054,26484,31865,26966,917
Irvin Villarreal,30780,12952,29742,12843,1129
Rachael Farmer,30970,38697,58246,38616,562
Bryanna Walls,31452,8696,15390,7726,889
Kael Wiggins,31521,32014,3935,34148,705
Karina Briggs,33523,19583,63265,19377,613
Giuliana Salas,30821,46452,31251,48764,986
Cohen Peterson,31761,1456,30786,1474,671
Beckett Mccormick,33356,23082,59330,23163,889
Miriam Spencer,31956,11793,7898,11897,453
Victoria Kidd,31274,38806,59548,38513,659
Ashton Sandoval,31681,6648,15625,6654,510
Moriah Bentley,34159,33391,62841,30442,596
Max Fisher,36528,18361,64080,19061,906
Lexi Hodge,32587,46309,31687,44943,848
Marley Pugh,34544,4709,33436,4296,969
Davin Everett,31836,26960,62164,26754,1044
Chelsea Rosario,31888,14438,16927,16411,866
Trace Petersen,32920,44508,64866,41387,848
Salvatore Joseph,32943,9413,59026,9172,728
Parker Reyes,32530,33253,30867,33362,630
Ethen Villa,31819,21344,7893,23455,1405
Owen Curry,31847,48775,57518,46550,481
Coby Steele,33614,854,32203,866,814
Norah Wallace,32754,22325,15161,22291,608
Rylee Russell,31916,10956,60053,10973,728
Soren Strickland,32048,36849,15654,36557,504
Kenley Garrett,33987,6522,61062,5833,774
Yaretzi Hanson,33540,29174,32765,28830,883
Xander Pierce,33454,16365,30098,16423,631
Alessandro Austin,37062,47720,63449,51236,1049
Humberto Mcconnell,31429,3292,30585,3367,607
Joyce Yoder,31297,26415,585,26111,774
Theodore West,31566,13554,7801,13692,476
Terrell Scott,223,22010,5065,21109,630
Rocco Mclaughlin,32559,8191,15143,8248,522
Valery Acosta,32083,32180,58269,31693,699
Charlize Choi,32811,20168,58217,19578,998
Camilla Higgins,33178,48569,31641,47875,980
Cale Padilla,32886,2030,16245,2007,762
Karsyn Blackwell,34067,24402,60328,24270,734
Fabian Cowan,32054,12034,57345,11988,585
Nevaeh Lindsey,32450,37085,30700,38960,682
Rey Lane,32978,7009,61969,7411,757
Aydan Wyatt,35542,31939,2162,32593,705
Averi Orr,34853,18729,33144,19021,952
Elliana Gallegos,32484,46188,59003,45047,768
Simeon Dudley,34980,4474,58349,4451,717
Walker Garza,31492,26260,29891,26329,636
Ashleigh King,33488,15453,15883,15700,688
Carly Guzman,33827,42580,60535,43945,1032
Krish Ibarra,32863,9659,30597,9585,653
Nyla Huffman,32886,33568,57959,34280,522
Alexzander Clark,34234,21775,61648,21849,992
Taylor Camacho,32685,49733,59175,49309,814
Mohamed Coffey,33849,573,60259,579,481
Jacoby Welch,35043,22434,9487,23140,602
Aldo Fitzpatrick,34785,10985,32352,13199,963
Hailey Bautista,32576,34813,59422,36075,831
Jaylen Stanley,35553,5696,33431,5724,625
Jonah Ross,33465,30964,31830,29306,768
Jasmine Wu,33666,16750,2088,16457,688
Marlene Cervantes,36431,44829,61785,45460,986
Dean Klein,33419,3011,58940,3091,774
Darian Yates,33018,25107,1198,25383,849
Alyssa Skinner,34142,13681,32490,13801,849
Isabelle Mejia,33941,39821,58034,38289,665
Elian Dunn,32622,7938,57311,7801,654
Levi Ruiz,33775,32071,15901,32186,831
Liberty Guerra,35760,19090,65577,19526,871
Sasha Cardenas,33563,47158,60661,46681,676
Izabelle Howard,33144,1738,58257,1663,579
Kelvin Duncan,34412,24987,63036,24058,877
Precious Mooney,33023,11805,32341,11707,728
Clarissa Rollins,34291,37934,16061,37590,785
Maxim Gray,33545,6780,60265,6625,803
Juliet Haley,34601,31297,61407,31136,768
Evan Griffith,33012,17518,60363,17226,607
Milo Wilcox,36196,46085,4090,46068,694
Alexander Thomas,35186,4032,8157,4021,676
Shiloh Christian,33735,26834,59864,26627,573
Bernard Bartlett,33752,14759,58860,14576,625
Drew Cline,34257,41702,32128,41513,711
Desirae Glenn,34245,9292,61332,9287,894
Sydnee Moore,33838,33505,15935,33545,717
Xiomara Mcmillan,35553,19859,33419,20650,688
Leila Adkins,35502,52102,64986,54288,900
Audrina Booth,38616,1193,64338,1307,567
Tabitha Brooks,34251,22859,62078,22555,711
Enrique Dyer,33597,11019,59135,11088,493
Brandon Baldwin,34429,36396,59015,36918,912
Leonel Shepherd,37756,6396,8157,6080,734
Jake Owens,35547,32060,35163,30264,820
Sarah Short,34314,17627,16618,16721,739
Makayla Cisneros,35570,50806,62726,44938,986
Carissa Joyce,35840,3648,31733,3613,866
Sarai Jenkins,34922,26071,61235,27356,711
Joel Cruz,36104,14403,61212,14306,705
Lina Stein,35392,40727,8013,40245,728
Gauge Vaughan,33373,9780,1990,8455,545
Jaylon Grant,36362,34549,64286,34607,935
Jaylyn Robinson,37515,20926,32897,20415,831
John Cummings,37423,50433,63001,49705,671
Thaddeus Robles,35226,2661,15740,2357,516
Fiona Herrera,34417,23748,60185,23719,745
Alonzo Romero,37010,13176,7961,13176,785
Macy Reed,36104,40813,64688,39483,940
Britney Hernandez,34693,7525,31062,7439,940
Timothy Hawkins,34314,30706,59852,30872,665
Madelynn Oneill,37291,19078,16147,19021,952
Kaylin Mckenzie,35960,48328,32570,47812,969
Osvaldo Delgado,34790,4721,58647,4680,516
Preston Daniels,34871,27958,59238,27046,889
Madison Graham,35272,15568,31784,15602,877
Rudy Beltran,36505,42064,59347,41748,602
Marcos Taylor,34916,9923,3929,9946,912
Ronnie Benjamin,35582,35215,62829,35983,734
Abigail Decker,36488,21568,62772,20954,619
Jayden Middleton,37165,52928,33821,52292,860
Jaiden Frye,36241,372,32433,401,826
