Name, MaxHeap Breadth, MinHeap Breadth, MaxHeap Depth, MinHeap Depth, BST
Preston Atkins,10772,121311,96553,121179,1187
Lucille Clements,10841,6877,99415,6665,1307
Anne Hall,11942,90392,102117,73275,1061
Ray Blackburn,10486,38301,90037,38961,935
America Brooks,13486,145099,131763,129296,1760
Kelton Benson,10715,19899,81593,20323,900
Megan Delgado,11667,98572,118609,98865,808
Donovan Reyes,11529,58711,59215,59600,854
Melissa Tyler,11564,121879,6034,122940,2329
Jeffery Hensley,11432,14254,128246,16061,1267
Erika Hill,11254,75575,47502,72908,986
Liberty Lam,11231,41754,46544,44364,1055
Paxton Yu,12149,113664,1634,121093,1181
Pablo Church,11552,29788,105071,42420,762
Kevin Ellis,12579,93295,101641,99111,2128
Juan Choi,11707,60133,93220,58366,1089
Rhys Gibson,11621,149677,100351,127678,1124
Naima Mcbride,11157,1485,41645,1566,562
Gustavo Vasquez,12482,66139,24304,68824,1158
Kailyn Casey,12419,34544,108829,36465,1273
Cornelius Fleming,12327,107412,145822,106569,1393
Deborah Phelps,11461,15700,11570,15797,923
Dalton Barnett,12923,78862,98004,84954,1370
Reagan Haas,13124,61412,133483,53221,1141
Weston Chung,11696,105691,94000,120766,923
Alvin Cantu,12551,7967,98670,7623,1216
Malakai Lopez,15453,74749,64051,74050,1158
Thomas Ramsey,11725,42775,22583,37521,808
Warren Hobbs,33161,102943,102995,99611,923
Zavier Shannon,11489,21493,10354,21993,625
Issac Howard,25285,97935,118885,90094,986
Emmett Lowery,14140,63632,54403,77738,1021
Haven Keith,13658,113699,106374,110165,728
Matias Mcpherson,14117,5759,88941,6155,1066
Leilani Kline,13210,73206,127988,74279,1061
Max Paul,13193,37148,56623,46871,1164
Harry Cochran,12671,110177,96622,92033,826
Tristian Meadows,12992,33414,54041,23989,889
Nash Compton,12941,84673,50485,101842,837
Madalynn Chambers,13446,51799,101090,54334,1256
Hadassah Le,15092,165980,63047,131109,1629
Kash Fischer,16354,12849,94018,14019,1055
Jessica Delacruz,29008,80876,103609,77216,1141
Keaton Quinn,13422,47158,24843,46292,1147
Jaylin Nolan,15011,118391,57930,135107,1342
Solomon Pearson,14793,30844,29243,33201,676
Ronin Branch,13273,89079,100264,88069,854
Amiya Vang,16182,82315,10359,108565,1370
Gia Conley,16101,147182,109764,171785,24344
Amira Baird,14438,4485,104704,3728,998
Erik Dillon,13302,82746,91780,64883,906
Vance Evans,27832,32805,98681,33006,716
Joslyn Avery,15115,147423,141342,111921,1416
Nayeli Nguyen,15040,21746,125929,21080,1256
Robert Tran,13199,71870,22486,72701,630
Kody Davies,16342,60913,125137,59359,3785
Jazlene Wells,15413,120319,13996,128929,1589
Jarrett Roberson,14937,11507,110641,11535,1313
Lexie Ali,16342,76029,109488,71554,1365
Jacquelyn Ramirez,17214,57988,56611,46928,923
Lincoln Cummings,16262,121357,116114,164654,2346
Quinn Brock,17593,25899,142748,27557,1187
Leticia Pena,15866,90748,25503,86004,1216
Meredith Gomez,15132,62330,110429,63019,854
Nick Howe,16096,112299,46963,133191,1038
Marisol Simon,14335,6975,22159,6763,1044
Kaitlin Lynch,15924,76384,106792,75788,1680
Micah Rivers,17851,38100,143040,42689,889
Kate Williams,16830,115374,14547,120611,1479
Ignacio Blankenship,15264,21430,47433,20329,722
Kierra Avila,15642,84392,94477,78839,1210
Valeria Leonard,14472,51305,100322,50232,814
Kenya Stone,16440,120755,50548,122974,1353
Celeste Douglas,15023,14644,113785,15149,1153
Makaila Cervantes,16646,77652,96696,76837,1175
Tiffany Cabrera,18430,52733,112540,54638,1210
Jordan Hamilton,16096,111244,62594,116252,1393
Janiah Rose,17685,29553,26490,31073,1038
Leslie Goodman,16772,104831,151937,125900,1273
Daphne Finley,16922,69386,65640,67539,1503
Hector Ashley,15711,154668,100127,133036,883
Charlie Li,15201,625,46332,625,1118
Jaylon Gaines,16486,68066,101314,66099,1204
Jaelyn Chen,15912,29065,86021,29857,975
Brenda Esparza,21809,87662,48575,87266,1089
Saniya Dougherty,15562,14289,86710,14283,716
Alani Mccormick,18763,83228,54299,85746,1221
Lilliana Wiggins,19795,43871,6223,42563,929
Kassandra Copeland,17163,107859,99106,103488,1198
Alfonso Dudley,16904,8380,90536,8105,1043
Kaitlyn Adams,17191,68778,98750,68789,1416
Destiney Good,18270,37211,86641,36396,1170
Bobby Curtis,15780,90920,86899,96651,1158
Whitney Boyd,15258,20834,81518,21207,711
Yoselin Figueroa,15476,74531,85620,74050,860
Jaylen Mcguire,17300,55292,93346,52802,1038
Anabella Oconnor,18344,131000,56204,124340,1910
Adalynn Johns,17151,8294,99519,7623,958
Marie Mejia,18413,72627,27591,71187,1089
Irene Sloan,16520,31991,23163,32828,998
Audrey Kramer,18396,108966,114141,110974,1038
Braelyn Flores,20788,46785,189573,29983,2128
Marcel Fritz,21608,106569,80331,120479,2242
Lorena Dunn,21384,57408,140923,59927,2053
Arthur Mcintyre,21832,157708,77618,161247,1342
Janet Schmidt,19285,11782,27115,12029,1055
Kristin Buck,20203,106781,167201,99163,1600
Lee Ortiz,18109,42591,64883,44112,3539
Victor Carrillo,19939,143522,179689,148650,1239
Bria Arnold,27155,42385,177160,33666,2684
Ari Norton,26083,102421,133828,110205,1135
Zoie Villa,17300,59393,5851,55034,671
Lilyana Rojas,20599,171435,75197,163312,1445
Ramiro Blair,21023,2369,91482,2323,917
Eden Roach,21574,75724,33528,95211,1611
Tori Short,18327,31893,57036,32077,717
Janae Phillips,18941,97270,27172,97643,1021
Wyatt Abbott,16841,15832,90369,15648,699
Corbin Hines,17931,77250,52550,79143,1198
Lilianna Wallace,19124,46865,12883,48534,1141
Rylee Donaldson,18574,130753,120353,118724,1216
Caroline Deleon,17438,9648,93117,9413,826
Neil Butler,17455,65726,87444,64424,894
Taniya Kane,17168,37807,89319,37251,797
Kamron Nichols,19285,97390,95756,95750,1095
Gregory Juarez,17455,23513,83795,22566,1009
Jessie Skinner,18557,86360,12637,86423,1141
Jazlynn Sawyer,18671,53588,49613,53869,1227
Konnor Schmitt,18912,115936,25182,115322,986
Valery Collier,17587,5426,84817,5483,699
Jaida French,20622,71158,57426,69197,1009
Adelyn Farley,20484,35840,95991,36718,1049
Randall Webster,17495,90559,2942,90851,1055
Carissa Best,18184,21201,94442,22927,998
Zane Cuevas,17553,73809,92486,72925,814
Odin Crosby,18430,51873,45678,46223,762
Damian Jennings,18901,108978,95601,109672,1239
Jordyn Mccall,19268,13331,47909,13021,894
Clarissa Ray,19560,77910,24511,74973,969
Vicente Dickson,17667,39494,90771,39316,688
Itzel Khan,18000,92658,86979,93599,1061
Maci Osborn,19256,27029,45454,26995,917
Will Cunningham,18671,82006,46269,83084,745
Darryl Weeks,16164,55137,2787,56680,1181
Jaquan Garrett,19991,124793,99995,118758,1216
Romeo Stephenson,18803,1623,24172,1457,573
Nyasia Osborne,19434,68164,24453,66684,797
Kadin Winters,15293,29645,1342,30299,963
Abigayle Sherman,20168,99628,53473,95566,877
Carly Acevedo,19979,17834,93616,15683,1112
Nathan Torres,18579,68795,11340,67694,843
Waylon Holt,18671,43056,92704,41863,923
Cora Alvarado,19629,97574,85207,98280,1193
Jayden Mcdaniel,19744,8615,48053,8931,957
Alisson Newman,19893,74681,23891,69954,952
Josiah Olson,19451,37664,23105,36798,963
Jamison Chang,20530,98280,99071,97683,969
Lily Mueller,20432,22922,91098,22205,883
Damion Ayers,19239,75948,86337,76275,1210
Karla Fitzpatrick,21115,53898,93220,53313,1015
Cecelia Flowers,19526,104188,45942,105221,1089
Joy Arias,20180,6195,91815,5070,1124
Charity Carson,21763,63007,92188,63965,900
Elijah Tucker,20317,33115,22847,32433,820
Tyrell Massey,19486,88184,92635,86698,808
Davin Meza,20541,18643,46854,19371,992
Hazel Cooke,19933,72547,92279,71772,975
Emilia Murray,19698,46005,45007,48844,785
Noemi Barton,20208,102547,90495,103345,900
Damaris Chavez,19899,11885,96484,12011,1112
Van Stephens,19549,72908,12172,69334,619
Marcelo Cohen,21149,45775,102760,44771,1285
Jovanni Wilson,20231,103941,1594,98773,1066
Addyson Eaton,21620,31004,102398,27631,900
Micheal Tanner,21367,83359,25520,83669,631
Marlene Pollard,21505,58802,54896,57592,1250
Hunter Carr,20375,115798,94958,114152,998
Tiara Mercer,33379,3522,69638,3648,923
Francesca Cortez,20197,63277,96639,62118,1021
Aden Huber,22331,31767,108594,31589,1239
Rylee Olsen,21247,98652,55814,94626,1107
Monica Mcclure,21247,17484,52854,17249,682
Cason Lucas,23438,89262,70017,87369,1262
Katie Cain,32444,74623,162549,82247,1801
Valentin Bridges,21614,115643,108163,110269,906
Chase Huerta,21396,12264,99966,10290,1336
Ruby Newton,26972,81622,66862,80061,3866
Rayna Hunter,25847,41743,108685,42683,889
Grace Santana,22383,106443,29129,106356,1468
Ariella Proctor,24878,24884,58062,26857,883
Julio Gallegos,25188,95153,126617,98079,1078
Aisha Randall,24092,55257,26702,54282,1112
Elliana Cooley,22956,130655,115552,127638,1927
Angel King,22761,6929,53909,6906,1072
Angel Waters,25102,79855,14748,78099,1221
Tatum Burgess,24356,39942,133633,39127,1256
Lennon House,24086,108439,114777,98905,1428
Edwin Leon,23863,21798,70384,23146,1175
Raiden Clayton,21987,84168,106144,79516,1267
Delaney Escobar,42712,78380,144268,75312,1961
Leroy Maddox,24620,152907,32341,144228,1606
Callum Becker,24666,15958,157553,17191,1944
Trent Haney,24918,82815,116997,81438,1015
Victoria Carey,24092,41984,101177,42242,803
Cecilia Vance,23920,117829,31400,116831,2569
Aubree Rhodes,24706,30488,12837,29719,877
Jay Hale,25021,96324,106179,89170,1244
Bryce Decker,22188,59325,89698,57150,1198
Cristal Hernandez,22819,118569,51598,117479,1221
Esther Hendricks,21654,1026,86050,986,906
Payton Mccoy,24086,61900,96547,60936,1009
Sylvia Dyer,22079,28503,86325,30270,912
Izayah Boyle,22256,83250,93805,86354,894
Ariel Frank,24838,15872,100827,15889,934
Avery Stein,22836,75604,12310,73470,825
Yadiel Bryan,23260,41054,91241,41353,808
Alijah Cherry,25612,108089,99794,108702,1290
Luna George,22996,7766,47181,8994,1084
Cristina Barnes,24350,70791,98635,69208,1021
Willow Huynh,22853,35020,94190,37710,963
Kiersten Contreras,23897,94551,97505,96530,1124
Colby Michael,22480,21935,47175,21924,946
Baylee Potts,23805,81920,50863,80130,1141
Alec Glenn,25905,58756,119556,60282,1697
Deandre Vega,22778,104595,11920,102565,1176
Natalya Holmes,23811,4342,93932,4359,757
Katherine Mayo,24052,64917,51311,63810,1336
Niko Munoz,22279,31429,45506,31475,482
Alonzo Singh,25234,96048,52028,95033,3097
Santiago Odom,22864,17988,46102,18499,699
Phoenix Steele,23358,72931,24442,73946,1187
Ryland Bennett,22962,47089,92136,47817,975
Harmony Burch,23822,99100,89836,98773,969
Jaron Montoya,23501,12321,24075,12292,900
Hallie Poole,25824,86182,65009,84857,1170
Bradley Santiago,24172,44794,14839,41341,1273
Jeramiah Zhang,23926,129147,338,124047,1606
Brylee Hunt,23490,25497,97104,25411,1216
Hugh Stout,24184,82935,12969,80945,866
Urijah Wolfe,22951,53686,5805,52756,631
Mya Sims,25233,121586,56135,118317,900
Darien Conner,23977,3000,94121,2862,957
Bryan Bullock,24671,60300,91138,59651,1554
Isla Mckee,23449,31262,23191,30603,567
Rubi Hodges,23788,85740,97132,84702,831
Jaslene Allison,25165,19147,93192,17214,1095
Jennifer Booker,27677,75071,95807,73201,1187
Kelsey Shaffer,36609,80468,48861,79992,1870
Ronan Pierce,26713,120789,62496,127936,980
Bernard Jacobs,24063,9688,97735,9442,659
Stephany Mercado,25652,68784,51035,66518,1026
Briley Potter,26042,39907,107521,42878,1422
Simon Acosta,24608,90662,90490,89859,969
Faith Whitehead,24333,25360,7560,24040,734
Jordan Adkins,26685,88734,103930,85809,1307
Rory Pace,24918,51976,51351,53186,774
Jillian Roman,25463,112466,48959,109374,1067
Rayne Perkins,25371,6315,93507,6252,1032
Aiden Villarreal,25325,63707,12436,63139,831
Cheyenne Stewart,24866,34136,52802,35209,986
Karlee Drake,26249,93748,95337,90713,1112
Nia Gibbs,26324,19755,87897,20685,900
Carlo Wilkins,24299,78885,3091,76482,986
Jaylene Mclean,26949,50708,54150,51110,986
Madilynn Campos,28555,109202,95211,105616,1107
Addison Arroyo,26071,11530,97035,10950,900
Cynthia Graham,25635,68784,88998,70046,1164
Savanna Baldwin,25291,42873,91735,43509,831
Bruno Mclaughlin,25951,96301,89067,92910,1353
Marely Hughes,26524,27970,94849,28670,1187
Ashlyn Chan,27069,83773,93341,84558,889
Alexandria Pratt,27086,60936,25520,59497,1198
Vincent Morrow,26203,115425,48649,109947,768
Rodolfo Moore,25325,1738,24138,1795,625
Bryant Colon,25664,62887,99100,60150,1267
Kinsley English,26002,30798,92899,29851,889
Kaeden Schaefer,29226,92819,29088,94230,1164
Cole Velasquez,28090,17174,15321,17937,1416
Pierre Hebert,26777,74847,107360,72673,1336
Tara Koch,27316,43681,93387,43848,911
Andre Salinas,28606,104939,25629,102817,1239
Keegan Wagner,26191,8466,5919,8547,1003
Yuliana Fuentes,25302,67206,101469,65824,935
Kaydence Dickerson,28257,38048,97809,38186,992
Ezequiel Stevenson,26696,88522,24167,89801,929
Dayami Fitzgerald,26719,22859,100758,23042,1285
Carolina Nixon,28446,88115,107940,89629,3717
Kasey Andersen,28566,53691,102117,55670,998
Felipe Raymond,28911,118982,57844,119751,1193
Salvador Sullivan,29679,7852,13336,5369,871
Maurice Benjamin,27614,68927,107779,68996,1554
Lucia Doyle,26364,33373,93048,33396,1003
Joshua Reynolds,31211,97339,61126,99565,1267
Jimmy Hayden,28406,20409,106477,22526,1405
Cullen Marks,31693,83773,120405,87581,1617
Demarcus Arellano,28371,51437,110154,52779,1353
Camilla Carter,33012,146998,128458,134241,1692
Gracelyn Gonzalez,28079,12528,105416,11977,1393
Kendall Guzman,32651,76883,62686,81954,1302
Camryn Vargas,29318,42035,6533,41571,1038
Kyson Bush,29157,104045,107796,102714,1187
Adalyn Fields,31377,27717,104171,32639,1072
Xiomara Nelson,29805,88677,57982,90616,877
Carlee Mullins,28102,55441,52360,59233,1101
Corinne Mcdowell,28607,114577,99611,113211,1181
Finnegan Savage,27763,3522,26519,3493,848
Memphis Pineda,27717,67814,25354,68743,717
Alexandra Shea,28239,30970,13870,33282,957
Aniyah Mccarthy,30958,92641,52992,91809,969
Kadyn Bean,30746,18539,115345,19480,1221
Jake Duffy,30161,77004,99479,78667,1101
Abril Hickman,29381,47485,98968,46946,860
Eli Mason,27631,98888,51093,97104,780
Leon Freeman,30832,10537,98664,11168,946
Kasey Cordova,29266,67717,92314,68732,975
Janelle Henry,30580,40440,53290,40108,808
Lyric Hardy,27976,91230,91981,89681,843
Isabelle West,26840,23495,6006,23478,711
Tyree Mcdonald,28297,79631,98452,78283,917
Jasiah Rodriguez,29771,54821,51030,54810,900
Nora Hubbard,27987,106844,94637,105863,785
Rashad Landry,28417,7090,51070,7084,895
Misael Hurley,30247,65480,95767,64843,717
Alexis Yang,26972,36459,935,38467,1003
Sage Rodgers,28474,92899,27000,94236,998
Leyla Robbins,28285,20616,24430,20949,1061
Dominic Powell,28968,80268,55647,79998,653
Lorelai Higgins,29450,48351,94522,48672,1095
Zechariah Hartman,28194,109655,92217,100545,831
Laci Irwin,28836,15769,89979,13801,917
Heather Salazar,29192,69650,25647,71371,808
Kelly Dawson,31417,43274,99565,43636,1106
Pedro Dominguez,28234,91528,47852,92480,975
Luz Thornton,29031,27717,5873,27356,963
Devan Boyer,30012,86996,105180,85849,1394
Muhammad Bowers,29771,59869,96920,57931,728
Mary Logan,30649,112930,94310,113613,1061
Kai Giles,30218,413,98314,458,843
Elisabeth Richmond,31859,58452,51873,58825,946
Walter Moreno,28824,27735,48196,27694,1101
Perla Bowen,29157,84346,97723,84449,917
Ethan Nunez,29398,13973,26909,14294,722
Cloe Walton,30976,76046,6487,76625,980
Hassan Lawson,33064,42104,99456,44209,648
Jack Knox,33534,101263,51993,102806,808
Casey Martinez,29834,7371,24493,7325,917
Frances Little,29180,66128,99266,63867,952
Lyla Ferrell,29937,35037,48913,36201,877
Santino Owens,31245,94723,26386,94408,2409
Demetrius Mcintosh,29748,21052,49412,21069,935
Taylor Lewis,29920,76224,96714,74566,843
Cristopher Warren,30454,51391,6424,49670,803
Karma Briggs,32800,116653,106884,110647,1147
Drew Cole,29966,3780,48408,3785,780
Byron Boone,32725,67688,110521,63816,969
Gordon Stanley,30419,33075,24735,31435,1141
Sarah Soto,32679,99456,28744,96897,1158
Evangeline Hooper,30465,17771,53571,18109,940
Ingrid Rangel,33809,103391,32260,94138,1221
Aydan Jimenez,33310,48850,104739,48816,911
Britney Wheeler,30597,102381,3028,106104,1152
Branson Daniels,30161,10744,51902,10709,912
Lea Berg,32266,69667,103941,67636,1164
Eugene Mendoza,30058,37842,25153,37876,820
Dillan Duke,31239,99014,107343,94758,602
Noelle Mendez,30104,23972,49481,24253,671
Dixie Coffey,31859,81409,99014,82803,751
Kaila Gardner,33190,57403,96272,55590,1049
Nathalie Key,31108,106913,93226,105760,906
Khloe Welch,32238,2128,3023,2340,872
Jax Chase,33207,65818,108031,63334,929
Madelyn Terry,31389,30706,25320,30127,1095
Ronnie Rush,31406,88040,101911,85597,745
Kaden Saunders,32587,16658,12499,16107,923
Lauryn Galloway,32249,74348,106884,72466,1485
Stephen David,31142,43567,92721,43423,934
Mathew Glass,33918,103511,99955,101624,1158
Devon Moses,31446,8937,49194,8920,860
Kaylah Payne,35238,71004,28147,69151,1020
Moses Johnston,33144,38312,98360,37980,728
Lena Cisneros,31888,90593,95853,91287,1038
Lesly Hayes,32335,23105,97993,23358,1038
Pierce Joseph,31079,74577,93737,74870,1061
Ezekiel Walker,32467,53215,6310,51133,883
Tomas Hendrix,31584,104177,94723,103024,912
Saul Castro,32031,5558,94936,5621,843
Chace Gill,32742,63288,26633,63501,1015
Melanie Frederick,32783,34182,105834,34894,717
Chaim Duran,34085,92538,106500,92652,1176
Aylin Braun,33402,20455,96765,20690,843
Trace Hull,32892,72007,50026,72179,705
Jasper Holden,35261,50427,53198,49487,957
Marianna Farmer,34291,108691,99358,106201,1336
Natasha Mcknight,31675,12155,92962,12149,791
Keagan Friedman,33603,69351,96169,68606,1107
Lia Berry,33213,41507,97987,40813,1055
Trystan Stokes,31618,92997,6132,93077,871
Cash Spears,33322,27046,27918,27127,1152
Finley Bailey,31888,80055,93329,78667,1107
Cali Goodwin,34446,56904,100219,56772,1170
Cara Kidd,36683,123296,112282,118081,1617
Ann Aguirre,35651,2087,113745,1852,1198
Milagros Rogers,35599,64860,61372,64286,797
Ainsley Harrington,39012,34934,120232,32381,1508
Nico Ramos,36781,101618,65491,99525,1583
Aileen Ewing,88253,48299,350901,53582,4875
Rachel Luna,51064,127564,124655,135657,1921
Russell Morgan,51741,50376,69334,51047,1187
Adrienne Callahan,48012,160260,165435,164396,1749
Genesis Lloyd,38393,8702,72191,10227,2328
Conrad Garrison,47026,115500,191328,106093,2133
Leanna Cowan,37217,48087,138761,43423,1451
Anton Mills,41788,127759,81518,131206,1669
Mariam Patel,37291,23966,64550,23381,1462
Gunnar Powers,34480,82568,28021,82098,1066
Phillip Alvarez,33792,51770,115609,52097,1250
Alaina Lambert,42024,146161,141032,138308,5902
Jamarcus Brandt,41473,5466,125126,5627,1055
Roy Calhoun,42093,74841,117502,71233,1044
Ashton Pennington,42655,39247,35134,38238,814
Georgia Bentley,36528,94310,109569,96352,1290
Kaley Snow,35490,18734,13853,18878,1284
Libby Kirby,35111,78180,110412,75753,1193
Roger Bond,35949,53003,104274,52234,854
Cassandra Odonnell,35840,107377,55143,106769,1187
Felicity Andrade,33941,11375,102112,11380,1021
Grady Harris,35897,74233,63265,79654,1474
Everett Bell,38324,44152,132089,42706,1221
Luciana Stanton,34544,92652,52458,94551,1262
Renee Walls,36316,27425,6487,26673,1170
Fatima Duncan,34584,80572,103396,82241,1032
Penelope Suarez,34263,55550,27018,55188,957
Gianni Valencia,34314,111680,26346,111846,1078
Rafael Wall,34962,3091,25853,3097,825
Jabari Berger,36936,67246,107286,66363,906
Deja Ponce,35754,31664,57013,32318,1216
Jared Flynn,37108,89268,104607,89331,1135
Catherine Byrd,35324,17346,100190,17535,1043
Camron Willis,37286,73040,3309,72960,1055
Abbigail Patton,37676,52504,107745,51884,636
Zaire Dunlap,33626,98016,94431,94683,797
Cadence Pitts,35324,9843,56273,10038,917
Kaylyn Roy,36259,70470,26685,68560,1066
Hamza Tapia,37790,40561,62250,38020,917
Dashawn Dixon,47175,179184,215146,156325,1950
Reginald Zamora,29822,26186,470,24281,1084
Alma Meyers,45695,105880,152757,109873,1904
Holly Bautista,37802,66460,126961,64206,1124
Genevieve Solis,44508,137201,132898,134028,1267
Prince York,38909,6677,1732,6923,1238
Shania Ayala,37004,71646,117634,71061,923
Lana Estrada,40136,36907,113188,37899,986
